DATE,MST,Global CM22 Vent [W/m^2],Deck Dry Bulb Temp [deg C],Deck RH [%],Station Pressure [mBar],Precipitable Water Vapor [cm],500nm Aerosol Optical Depth
8/10/2011,04:53,-.8671,14.6,88,818.66,0,0
8/10/2011,04:54,-.6237,14.57,87.9,818.66,0,0
8/10/2011,04:55,-.58567,14.55,87.9,818.66,0,0
8/10/2011,04:56,-.34227,14.52,88,818.66,0,0
8/10/2011,04:57,-.26621,14.51,88,818.66,0,0
8/10/2011,04:58,-.03803,14.5,88.1,818.66,0,0
8/10/2011,04:59,.03042,14.48,88.2,818.66,0,0
8/10/2011,05:00,.27382,14.48,88.3,818.67,0,0
8/10/2011,05:01,.32706,14.48,88.4,818.66,0,0
8/10/2011,05:02,.44875,14.49,88.6,818.66,0,0
8/10/2011,05:03,.55523,14.49,88.7,818.66,0,0
8/10/2011,05:04,.60848,14.49,88.9,818.66,0,0
8/10/2011,05:05,.85947,14.49,88.9,818.67,0,0
8/10/2011,05:06,1.1713,14.51,89,818.66,0,0
8/10/2011,05:07,1.468,14.52,89.1,818.66,0,0
8/10/2011,05:08,1.795,14.52,89,818.66,0,0
8/10/2011,05:09,2.0612,14.53,89,818.66,0,0
8/10/2011,05:10,2.1601,14.54,88.9,818.66,-6999,0.22208
8/10/2011,05:11,2.4035,14.53,88.9,818.66,-6999,0.23246
8/10/2011,05:12,2.5251,14.54,88.8,818.66,-6999,0.20935
8/10/2011,05:13,2.9283,14.54,88.8,818.68,-6999,0.18776
8/10/2011,05:14,3.3922,14.55,88.8,818.71,-6999,0.18216
8/10/2011,05:15,3.8105,14.56,88.8,818.73,-6999,0.19510
8/10/2011,05:16,4.2517,14.58,88.7,818.77,-6999,0.23568
8/10/2011,05:17,4.708,14.59,88.7,818.77,-6999,0.30532
8/10/2011,05:18,5.1872,14.6,88.7,818.78,-6999,0.32848
8/10/2011,05:19,5.788,14.62,88.6,818.77,-6999,0.34506
8/10/2011,05:20,6.3356,14.63,88.5,818.77,-6999,0.37401
8/10/2011,05:21,7.0125,14.64,88.4,818.77,-6999,0.42756
8/10/2011,05:22,8.1534,14.65,88.3,818.77,-6999,0.53007
8/10/2011,05:23,9.7963,14.66,88.2,818.75,-6999,0.96785
8/10/2011,05:24,10.899,14.68,88.1,818.76,-6999,1.01247
8/10/2011,05:25,11.865,14.71,88.2,818.73,-6999,1.05791
8/10/2011,05:26,12.839,14.73,88.2,818.73,-6999,1.10414
8/10/2011,05:27,13.189,14.76,88.2,818.72,-6999,1.15110
8/10/2011,05:28,13.721,14.77,88.1,818.76,-6999,0.51667
8/10/2011,05:29,15.098,14.78,88,818.77,-6999,0.41266
8/10/2011,05:30,17.098,14.8,88,818.78,-6999,1.29589
8/10/2011,05:31,20.163,14.82,87.9,818.78,-6999,1.34533
8/10/2011,05:32,21.814,14.83,87.9,818.78,-6999,1.39529
8/10/2011,05:33,21.266,14.84,87.8,818.78,-6999,1.44576
8/10/2011,05:34,20.026,14.84,87.7,818.78,-6999,1.49668
8/10/2011,05:35,18.916,14.85,87.7,818.77,-6999,1.54805
8/10/2011,05:36,18.687,14.83,87.5,818.78,-6999,1.59983
8/10/2011,05:37,19.577,14.82,87.3,818.77,-6999,1.65200
8/10/2011,05:38,20.604,14.82,87.3,818.78,-6999,1.70453
8/10/2011,05:39,21.517,14.81,87.3,818.78,-6999,1.75741
8/10/2011,05:40,21.951,14.82,87.3,818.78,-6999,1.81062
8/10/2011,05:41,23.289,14.82,87.5,818.78,-6999,0.86503
8/10/2011,05:42,24.073,14.83,87.5,818.78,-6999,1.91794
8/10/2011,05:43,25.495,14.83,87.5,818.78,-6999,1.97202
8/10/2011,05:44,29.268,14.84,87.5,818.78,-6999,2.02636
8/10/2011,05:45,32.782,14.84,87.4,818.78,-6999,2.08096
8/10/2011,05:46,33.588,14.77,85.1,818.78,2.68750,2.13578
8/10/2011,05:47,32.47,14.7,81.5,818.78,2.86936,2.19083
8/10/2011,05:48,32.668,14.67,79.9,818.79,2.90324,2.24609
8/10/2011,05:49,34.258,14.66,78.6,818.83,2.71216,2.30155
8/10/2011,05:50,36.707,14.64,78.2,818.9,-6999,2.35720
8/10/2011,05:51,39.24,14.65,78.2,818.89,-6999,2.41303
8/10/2011,05:52,41.369,14.65,78.3,818.91,-6999,2.46903
8/10/2011,05:53,41.399,14.65,78.8,818.91,-6999,2.52519
8/10/2011,05:54,41.383,14.64,77.9,818.91,-6999,2.58150
8/10/2011,05:55,40.82,14.6,75.6,818.91,-6999,2.63797
8/10/2011,05:56,38.63,14.59,75,818.91,-6999,2.69457
8/10/2011,05:57,38.014,14.59,75.2,818.91,-6999,2.75130
8/10/2011,05:58,39.467,14.58,74.3,818.91,-6999,2.80816
8/10/2011,05:59,40.691,14.57,73.6,818.91,-6999,2.86514
8/10/2011,06:00,43.635,14.57,73.3,818.91,-6999,2.92224
8/10/2011,06:01,47.369,14.55,72.7,818.91,-6999,2.97944
8/10/2011,06:02,50.449,14.54,71.8,818.91,-6999,3.03674
8/10/2011,06:03,53.308,14.53,71.2,818.91,2.58904,3.09414
8/10/2011,06:04,56.259,14.53,70.9,818.93,2.45229,3.15163
8/10/2011,06:05,56.982,14.53,71.1,818.91,2.32341,3.20921
8/10/2011,06:06,57.226,14.52,71.5,818.95,2.44605,3.26687
8/10/2011,06:07,60.124,14.52,71.8,818.94,-6999,3.32460
8/10/2011,06:08,62.276,14.52,72.4,818.97,-6999,3.38241
8/10/2011,06:09,60.923,14.52,72.7,818.98,2.69015,3.44029
8/10/2011,06:10,57.09,14.52,73.2,819.03,-6999,3.49824
8/10/2011,06:11,52.686,14.51,73.4,819.02,2.73518,3.55625
8/10/2011,06:12,51.561,14.51,73.6,819.01,2.66314,3.61431
8/10/2011,06:13,53.607,14.5,73.6,819.01,2.85362,3.67243
8/10/2011,06:14,59.562,14.5,73.5,819.02,-6999,3.73060
8/10/2011,06:15,68.11,14.49,73.7,818.99,-6999,3.78882
8/10/2011,06:16,71.883,14.5,75.6,819.01,-6999,3.84708
8/10/2011,06:17,68.825,14.52,77.6,819.03,2.80988,3.90538
8/10/2011,06:18,64.201,14.55,79.2,819.03,2.46181,3.96372
8/10/2011,06:19,64.817,14.57,79.8,819.03,-6999,4.02210
8/10/2011,06:20,65.988,14.59,80,819.03,2.75363,2.60907
8/10/2011,06:21,62.231,14.59,79.7,819.03,3.02147,2.28513
8/10/2011,06:22,63.911,14.59,79,819.03,2.82051,2.52648
8/10/2011,06:23,71.296,14.6,78.4,819.05,-6999,4.25589
8/10/2011,06:24,76.461,14.6,78.1,819.1,2.68438,4.31440
8/10/2011,06:25,74.142,14.61,77.9,819.13,2.56396,4.37293
8/10/2011,06:26,67.471,14.62,77.6,819.15,2.91202,2.83483
8/10/2011,06:27,61.386,14.63,77.3,819.15,-6999,2.00671
8/10/2011,06:28,59.492,14.67,78.8,819.15,2.61336,2.00650
8/10/2011,06:29,60.869,14.71,80,819.17,-6999,2.02634
8/10/2011,06:30,63.745,14.74,80.4,819.22,2.84768,2.05243
8/10/2011,06:31,66.946,14.8,81.8,819.26,2.90790,2.07852
8/10/2011,06:32,71.875,14.84,82.4,819.26,2.94561,2.09821
8/10/2011,06:33,80.888,14.88,82.7,819.28,-6999,1.96574
8/10/2011,06:34,83.284,14.92,82.9,819.28,3.18933,1.97272
8/10/2011,06:35,77.876,14.97,83.3,819.28,3.01483,1.99664
8/10/2011,06:36,73.388,15.02,83.5,819.32,2.94955,2.02056
8/10/2011,06:37,69,15.06,83.5,819.38,-6999,2.04447
8/10/2011,06:38,70.027,15.1,83.5,819.4,3.22825,2.06839
8/10/2011,06:39,73.145,15.13,83.4,819.41,3.32662,2.09230
8/10/2011,06:40,79.108,15.16,83.4,819.43,3.21802,2.11620
8/10/2011,06:41,83.649,15.2,83.4,819.46,-6999,2.14009
8/10/2011,06:42,80.622,15.25,83.3,819.46,3.16874,2.16399
8/10/2011,06:43,79.337,15.28,83.2,819.48,3.10783,2.18788
8/10/2011,06:44,81.482,15.33,83.4,819.48,2.83657,2.21176
8/10/2011,06:45,84.532,15.36,83.5,819.46,-6999,2.23563
8/10/2011,06:46,87.582,15.39,83.5,819.48,-6999,2.25949
8/10/2011,06:47,88.609,15.43,83.4,819.52,2.72726,2.28334
8/10/2011,06:48,88.32,15.45,83.3,819.52,2.99047,2.30719
8/10/2011,06:49,87.187,15.49,83.2,819.53,3.09212,2.33102
8/10/2011,06:50,85.536,15.52,83.1,819.58,-6999,2.35484
8/10/2011,06:51,85.376,15.56,82.8,819.63,2.89345,2.37865
8/10/2011,06:52,87.802,15.59,82.6,819.64,2.85018,2.39449
8/10/2011,06:53,84.463,15.61,82.5,819.64,2.52493,2.29438
8/10/2011,06:54,75.366,15.64,82.5,819.64,-6999,2.31146
8/10/2011,06:55,66.87,15.67,82.5,819.64,2.20891,2.23382
8/10/2011,06:56,57.484,15.7,82.4,819.65,-6999,2.51909
8/10/2011,06:57,48.821,15.72,82.4,819.68,3.39728,2.75526
8/10/2011,06:58,43.315,15.76,82.6,819.71,3.82063,2.79860
8/10/2011,06:59,40.258,15.82,82.5,819.74,4.23458,3.83715
8/10/2011,07:00,37.39,15.84,82.1,819.74,-6999,6.41694
8/10/2011,07:01,33.732,15.86,82.2,819.75,-6999,6.47481
8/10/2011,07:02,31.275,15.88,82,819.76,4.34569,6.53263
8/10/2011,07:03,29.769,15.88,81.9,819.76,-6999,6.59041
8/10/2011,07:04,28.21,15.86,81.6,819.76,5.15338,6.64813
8/10/2011,07:05,26.537,15.83,81.6,819.78,5.36169,6.70580
8/10/2011,07:06,24.673,15.82,81.3,819.79,5.09313,6.76341
8/10/2011,07:07,23.662,15.81,81.2,819.85,4.75545,6.82097
8/10/2011,07:08,23.274,15.81,81.4,819.88,5.25203,6.87846
8/10/2011,07:09,24.126,15.83,81.5,819.88,-6999,6.93590
8/10/2011,07:10,26.332,15.85,81.6,819.88,-6999,6.99328
8/10/2011,07:11,28.271,15.84,79.4,819.88,4.35578,7.05060
8/10/2011,07:12,28.294,15.84,78.9,819.88,4.45446,7.10786
8/10/2011,07:13,28.058,15.87,79.8,819.89,4.90190,7.16505
8/10/2011,07:14,29.001,15.89,80.3,819.9,-6999,7.22217
8/10/2011,07:15,30.37,15.92,80.5,819.88,-6999,7.27923
8/10/2011,07:16,31.564,15.95,80.8,819.89,4.43619,7.33622
8/10/2011,07:17,32.789,15.98,80.9,819.89,4.70062,7.39314
8/10/2011,07:18,34.964,15.99,80.9,819.9,5.10241,7.44999
8/10/2011,07:19,36.614,15.99,80.9,819.94,5.41232,7.50677
8/10/2011,07:20,37.383,15.99,81,819.95,5.38645,7.56347
8/10/2011,07:21,37.961,15.98,79.9,819.92,-6999,7.62010
8/10/2011,07:22,39.482,15.97,78.5,819.91,-6999,7.67665
8/10/2011,07:23,41.254,15.94,75.9,819.93,5.44399,4.28806
8/10/2011,07:24,42.928,15.92,74.3,819.89,4.93928,7.78953
8/10/2011,07:25,44.867,15.9,72.2,819.9,4.61323,7.84584
8/10/2011,07:26,46.754,15.89,71.2,819.89,-6999,7.90208
8/10/2011,07:27,47.781,15.91,71.6,819.88,4.34245,7.95823
8/10/2011,07:28,51.797,15.92,72.6,819.88,-6999,8.01430
8/10/2011,07:29,54.497,15.92,71.8,819.92,4.03763,8.07028
8/10/2011,07:30,55.204,15.9,70.2,819.96,-6999,8.12618
8/10/2011,07:31,54.702,15.9,68.62,820,5.10802,8.18200
8/10/2011,07:32,52.732,15.91,68.62,820,-6999,8.23772
8/10/2011,07:33,49.66,15.92,68.07,820,6.20080,8.29335
8/10/2011,07:34,46.716,15.93,67.76,820.01,-6999,8.34890
8/10/2011,07:35,44.343,15.94,66.49,820,6.06473,8.40435
8/10/2011,07:36,43.575,15.94,65.73,820,5.27573,8.45970
8/10/2011,07:37,45.005,15.94,65.79,820,-6999,8.51497
8/10/2011,07:38,48.451,15.95,67.25,820.01,5.68263,8.57014
8/10/2011,07:39,50.421,15.96,67.75,820.01,-6999,8.62521
8/10/2011,07:40,50.018,15.97,68.22,820.01,6.77091,8.68018
8/10/2011,07:41,47.31,15.99,69.1,820.01,-6999,8.73505
8/10/2011,07:42,43.507,16.01,70.5,820.03,7.51128,8.78983
8/10/2011,07:43,40.822,16.03,71.7,820.03,-6999,8.84450
8/10/2011,07:44,40.016,16.03,70.9,820.02,7.65632,8.89907
8/10/2011,07:45,38.753,16.04,71.8,820.02,-6999,8.95353
8/10/2011,07:46,37.589,16.05,70.7,820.04,7.36160,9.00789
8/10/2011,07:47,38.19,16.05,69.5,820.05,7.53847,4.60122
8/10/2011,07:48,39.604,16.04,68.54,820.09,7.81623,4.03684
8/10/2011,07:49,40.905,16.01,68.04,820.06,-6999,4.06095
8/10/2011,07:50,42.099,15.99,68.23,820.02,7.25879,4.08502
8/10/2011,07:51,44.152,15.97,68.9,820,-6999,4.10903
8/10/2011,07:52,46.632,15.95,69.2,820,-6999,4.13300
8/10/2011,07:53,50.503,15.94,69.64,820.01,5.97209,4.15693
8/10/2011,07:54,55.636,15.93,70.2,820.03,5.58135,4.18080
8/10/2011,07:55,63.516,15.93,70.5,820.07,-6999,4.20461
8/10/2011,07:56,73.168,15.93,70.5,820.1,3.94727,4.22838
8/10/2011,07:57,85.185,15.94,70.7,820.07,-6999,4.25209
8/10/2011,07:58,98.958,15.96,71.7,820.04,-6999,4.23810
8/10/2011,07:59,104.78,15.98,71.3,820.06,3.85366,4.01405
8/10/2011,08:00,105.56,16,71.4,820.02,-6999,3.96486
8/10/2011,08:01,109.83,16.03,72.2,820,4.00740,3.97978
8/10/2011,08:02,120.1,16.06,72.3,820,3.84827,3.99467
8/10/2011,08:03,134.16,16.1,73,819.99,-6999,3.81950
8/10/2011,08:04,145.84,16.14,73.7,819.98,3.59690,3.82623
8/10/2011,08:05,152.23,16.18,73.5,819.98,3.69558,3.84643
8/10/2011,08:06,155.45,16.22,73.6,819.99,-6999,3.81485
8/10/2011,08:07,159,16.26,73.6,819.99,3.10065,3.72969
8/10/2011,08:08,164.17,16.3,73.9,819.99,3.24565,3.74894
8/10/2011,08:09,169.26,16.34,74.4,819.99,-6999,3.76815
8/10/2011,08:10,170.78,16.4,74.6,819.99,3.12697,3.70692
8/10/2011,08:11,169.27,16.45,74.7,819.99,3.54450,3.78933
8/10/2011,08:12,165.62,16.49,74.4,819.99,4.15713,3.77216
8/10/2011,08:13,160.56,16.54,74.4,820,-6999,3.71905
8/10/2011,08:14,157.06,16.61,74.6,820,5.45655,3.73741
8/10/2011,08:15,150.21,16.65,74.3,820,-6999,3.75572
8/10/2011,08:16,147.96,16.64,74.3,819.99,-6999,3.77397
8/10/2011,08:17,156.56,16.63,73.7,819.99,4.24163,3.80082
8/10/2011,08:18,169.63,16.65,74,819.99,4.36343,3.82492
8/10/2011,08:19,186.36,16.69,73.8,819.99,-6999,3.83716
8/10/2011,08:20,204.11,16.72,73.5,819.98,4.75629,3.84650
8/10/2011,08:21,215.41,16.76,73.8,819.98,3.71490,3.86450
8/10/2011,08:22,221.11,16.81,73.8,819.98,-6999,3.81336
8/10/2011,08:23,222.72,16.83,73.8,819.98,-6999,3.79783
8/10/2011,08:24,224.11,16.88,73.7,819.97,-6999,3.81275
8/10/2011,08:25,228.15,16.94,73.4,819.99,-6999,3.86860
8/10/2011,08:26,236.87,17,73.4,819.96,-6999,3.94189
8/10/2011,08:27,249.93,17.07,73.1,819.94,-6999,3.96544
8/10/2011,08:28,263.33,17.13,73,819.9,-6999,3.98904
8/10/2011,08:29,268.09,17.19,72.9,819.89,3.13738,3.91162
8/10/2011,08:30,259.17,17.24,72.6,819.91,3.31016,3.91845
8/10/2011,08:31,254.45,17.23,72.4,819.88,-6999,3.90548
8/10/2011,08:32,265.34,17.24,72.4,819.87,2.88132,3.68204
8/10/2011,08:33,297.62,17.3,72.4,819.87,0.08336,2.12831
8/10/2011,08:34,484.11,17.36,71.9,819.86,1.43562,0.91928
8/10/2011,08:35,760.53,17.45,72.1,819.87,1.24880,0.31787
8/10/2011,08:36,790.15,17.55,71.1,819.85,1.39974,0.29659
8/10/2011,08:37,733.04,17.65,70.6,819.79,1.44353,0.36217
8/10/2011,08:38,736.26,17.74,70.7,819.75,1.39207,0.36627
8/10/2011,08:39,729.02,17.88,70.4,819.74,1.39920,0.32650
8/10/2011,08:40,719.46,17.97,69.34,819.74,1.38789,0.30246
8/10/2011,08:41,698.62,18.12,69,819.71,1.35327,0.28758
8/10/2011,08:42,685.6,18.28,67.78,819.68,1.34391,0.26727
8/10/2011,08:43,674.09,18.41,66.99,819.63,1.33711,0.27151
8/10/2011,08:44,671.2,18.52,66.51,819.62,1.33222,0.27484
8/10/2011,08:45,688.01,18.65,66.18,819.62,1.29500,0.25639
8/10/2011,08:46,700.94,18.76,66.02,819.62,1.26633,0.25338
8/10/2011,08:47,705.25,18.85,65.46,819.62,1.29194,0.25993
8/10/2011,08:48,698.1,18.81,65.96,819.62,1.31426,0.27480
8/10/2011,08:49,529.49,18.83,65.8,819.62,1.31406,0.52604
8/10/2011,08:50,697.5,18.87,65.07,819.62,1.28187,0.27734
8/10/2011,08:51,703.33,18.96,65.01,819.6,1.27621,0.26225
8/10/2011,08:52,707.25,19.07,64.05,819.59,1.25543,0.25139
8/10/2011,08:53,704.68,19.05,63.62,819.61,1.20614,0.25097
8/10/2011,08:54,699.99,19.13,63.94,819.59,1.21409,0.25840
8/10/2011,08:55,696.09,19.28,63.47,819.6,1.23281,0.27064
8/10/2011,08:56,702.69,19.42,63.06,819.56,1.27147,0.26629
8/10/2011,08:57,703.13,19.57,62.38,819.54,1.25764,0.27020
8/10/2011,08:58,698.91,19.71,61.59,819.5,1.28311,0.28181
8/10/2011,08:59,709.49,19.83,61.76,819.48,1.22821,0.27956
8/10/2011,09:00,715.14,19.94,61.94,819.47,1.22393,0.28032
8/10/2011,09:01,719.83,20.14,61.31,819.47,1.24114,0.27844
8/10/2011,09:02,704.07,20.11,60.03,819.45,1.24479,0.29245
8/10/2011,09:03,706.4,20.11,59.13,819.42,1.23704,0.28593
8/10/2011,09:04,697.34,20.16,59.99,819.4,1.24896,0.29908
8/10/2011,09:05,709.36,20.29,59.52,819.41,1.23497,0.27584
8/10/2011,09:06,714.24,20.44,57.23,819.38,1.19073,0.27319
8/10/2011,09:07,722,20.55,56.68,819.35,1.20163,0.26970
8/10/2011,09:08,725.89,20.69,56.37,819.34,1.17886,0.26745
8/10/2011,09:09,733.45,20.85,56.02,819.34,1.16875,0.26140
8/10/2011,09:10,736.59,20.96,54.98,819.31,1.14704,0.25870
8/10/2011,09:11,739.59,21.06,53.28,819.33,1.12233,0.25619
8/10/2011,09:12,742.18,21.16,52.57,819.33,1.15697,0.25450
8/10/2011,09:13,741.98,21.26,52.54,819.33,1.14137,0.25806
8/10/2011,09:14,741.02,21.32,52.69,819.34,1.14227,0.26108
8/10/2011,09:15,748.49,21.38,52.53,819.34,1.12444,0.25449
8/10/2011,09:16,752.02,21.38,52.67,819.34,1.12075,0.25427
8/10/2011,09:17,751.57,21.35,52.97,819.31,1.09820,0.25689
8/10/2011,09:18,747.34,21.4,52.12,819.31,1.12011,0.26303
8/10/2011,09:19,754.15,21.42,51.83,819.3,1.14114,0.26032
8/10/2011,09:20,761.22,21.33,51.73,819.23,1.14638,0.26235
8/10/2011,09:21,771.63,21.33,52.4,819.22,1.12845,0.26361
8/10/2011,09:22,622.47,21.42,52.87,819.22,1.13568,0.56567
8/10/2011,09:23,198.34,21.48,52.42,819.21,1.76978,3.88815
8/10/2011,09:24,579.9,21.48,51.9,819.21,0.83214,0.61397
8/10/2011,09:25,501.42,21.31,52.94,819.21,1.36036,0.95287
8/10/2011,09:26,253.62,21.28,53.43,819.21,2.21374,2.04878
8/10/2011,09:27,353.34,21.31,53.52,819.21,0.85925,1.46755
8/10/2011,09:28,245.36,21.29,52.97,819.2,1.85338,4.09668
8/10/2011,09:29,535.54,21.14,53.27,819.21,-6999,0.82282
8/10/2011,09:30,791.55,20.98,53.89,819.2,1.13528,0.31612
8/10/2011,09:31,792.15,20.86,54.74,819.19,1.12385,0.30857
8/10/2011,09:32,798.92,20.82,55.26,819.18,1.10923,0.26967
8/10/2011,09:33,790.12,20.87,55.4,819.17,1.07844,0.26714
8/10/2011,09:34,774.42,20.94,55.32,819.15,1.08713,0.28335
8/10/2011,09:35,778.33,21.02,54.7,819.13,1.04473,0.28103
8/10/2011,09:36,797.78,20.99,54.6,819.09,1.09308,0.27867
8/10/2011,09:37,664.06,21,55.03,819.1,1.11440,0.33288
8/10/2011,09:38,767.91,21.12,54.84,819.08,0.97809,0.32838
8/10/2011,09:39,776.47,21.24,53.63,819.08,1.07094,0.29165
8/10/2011,09:40,792.32,21.26,53.38,819.09,1.05084,0.27064
8/10/2011,09:41,783.38,21.34,52.45,819.08,1.03375,0.27573
8/10/2011,09:42,787.42,21.24,52.03,819.08,1.04277,0.26688
8/10/2011,09:43,795.49,21,52.57,819.08,1.02244,0.25693
8/10/2011,09:44,801.27,20.77,53.22,819.08,1.03881,0.25885
8/10/2011,09:45,796.59,20.68,53.54,819.07,1.05704,0.27317
8/10/2011,09:46,792.01,20.7,53.62,819.03,1.06477,0.27958
8/10/2011,09:47,794.25,20.7,53.11,819,1.02135,0.27927
8/10/2011,09:48,791.8,20.69,53.3,818.98,1.02972,0.26856
8/10/2011,09:49,796.63,20.73,53.04,818.96,1.00112,0.25837
8/10/2011,09:50,805.32,20.81,53.03,818.96,1.01115,0.25311
8/10/2011,09:51,811.3,20.95,53.23,818.96,0.96941,0.24340
8/10/2011,09:52,814.14,21.12,53.27,818.96,1.00658,0.24439
8/10/2011,09:53,811.88,21.15,53.2,818.95,1.01529,0.25148
8/10/2011,09:54,815.54,21.17,52.71,818.95,0.99940,0.25278
8/10/2011,09:55,805.31,21.19,52.93,818.95,1.00359,0.27192
8/10/2011,09:56,801.14,21.18,52.14,818.94,1.02420,0.27848
8/10/2011,09:57,814.02,21.06,52.74,818.93,1.02131,0.26442
8/10/2011,09:58,824.53,21.04,52.61,818.87,0.97289,0.25157
8/10/2011,09:59,827.5,21.02,53.01,818.86,0.96913,0.24798
8/10/2011,10:00,833.88,20.91,53.25,818.87,0.95091,0.24198
8/10/2011,10:01,830.51,20.8,53.3,818.86,0.95489,0.24793
8/10/2011,10:02,827.79,20.68,54.41,818.85,0.95813,0.25296
8/10/2011,10:03,828.11,20.76,54.56,818.83,0.97843,0.25294
8/10/2011,10:04,823.03,21,54.42,818.81,0.99214,0.25774
8/10/2011,10:05,829.25,21.32,53.54,818.82,0.97891,0.24988
8/10/2011,10:06,840.22,21.64,51.79,818.78,0.94570,0.23847
8/10/2011,10:07,846,21.83,50.83,818.82,0.90110,0.23188
8/10/2011,10:08,851.69,21.89,50.23,818.82,0.85072,0.22775
8/10/2011,10:09,847.21,21.83,50.72,818.77,0.88575,0.23533
8/10/2011,10:10,851.12,21.79,50.55,818.75,0.87635,0.23407
8/10/2011,10:11,851.61,21.89,50.25,818.74,0.89212,0.23699
8/10/2011,10:12,847.43,22.01,49.54,818.74,0.93771,0.24497
8/10/2011,10:13,846.57,22,49.7,818.71,0.94340,0.24831
8/10/2011,10:14,856.41,21.92,49.8,818.73,0.90133,0.23884
8/10/2011,10:15,859.49,21.78,50.14,818.72,0.89701,0.23603
8/10/2011,10:16,861.25,21.72,50.21,818.71,0.89308,0.23451
8/10/2011,10:17,863.19,21.66,50.37,818.71,0.86109,0.23357
8/10/2011,10:18,860.14,21.62,50.14,818.71,0.91317,0.23876
8/10/2011,10:19,861.99,21.57,50.32,818.68,0.92607,0.23750
8/10/2011,10:20,866.09,21.57,50.26,818.62,0.87429,0.23333
8/10/2011,10:21,868.38,21.59,50.51,818.59,0.85861,0.23175
8/10/2011,10:22,866.73,21.68,50.48,818.59,0.86574,0.23338
8/10/2011,10:23,869.46,21.78,50.5,818.52,0.86082,0.23162
8/10/2011,10:24,872.61,21.79,50.25,818.47,0.83037,0.22906
8/10/2011,10:25,876.18,21.72,50.74,818.46,0.83357,0.22692
8/10/2011,10:26,878.05,21.64,50.86,818.45,0.83892,0.22843
8/10/2011,10:27,878.05,21.63,51.84,818.44,0.82825,0.23122
8/10/2011,10:28,879.72,21.88,50.82,818.45,0.82612,0.23157
8/10/2011,10:29,880.55,22.09,49.28,818.46,0.85725,0.23340
8/10/2011,10:30,883.3,22.16,48.79,818.46,0.82540,0.23217
8/10/2011,10:31,883.03,22.23,48.98,818.44,0.85270,0.23235
8/10/2011,10:32,883.52,22.4,48.63,818.39,0.87506,0.23181
8/10/2011,10:33,885.54,22.59,47.84,818.34,0.85891,0.23157
8/10/2011,10:34,886.08,22.7,48.03,818.34,0.87682,0.23198
8/10/2011,10:35,889.45,22.81,47.47,818.3,0.85721,0.23041
8/10/2011,10:36,891.82,22.8,47.08,818.31,0.85663,0.22956
8/10/2011,10:37,895.61,22.51,47.62,818.32,0.85153,0.22789
8/10/2011,10:38,897.34,22.37,48.68,818.28,0.83442,0.22772
8/10/2011,10:39,901.16,22.35,48.03,818.23,0.83338,0.22345
8/10/2011,10:40,904.2,22.32,48.14,818.22,0.78754,0.22121
8/10/2011,10:41,902.16,22.5,47.69,818.22,0.81909,0.22501
8/10/2011,10:42,904.86,22.6,46.27,818.22,0.83409,0.22327
8/10/2011,10:43,908.24,22.56,46.51,818.22,0.79392,0.22153
8/10/2011,10:44,906.63,22.49,46.92,818.22,0.80118,0.22596
8/10/2011,10:45,907.99,22.38,47.47,818.18,0.83540,0.22688
8/10/2011,10:46,909.99,22.34,48.05,818.1,0.82914,0.22670
8/10/2011,10:47,908.93,22.36,49.08,818.09,0.84933,0.22952
8/10/2011,10:48,912.07,22.53,48.64,818.06,0.85821,0.22840
8/10/2011,10:49,918.79,22.7,48.72,818.05,0.82984,0.22278
8/10/2011,10:50,922.56,22.76,46.89,818.04,0.79224,0.22150
8/10/2011,10:51,926.55,22.59,47.54,818,0.80781,0.22124
8/10/2011,10:52,930.47,22.62,47.4,817.98,0.79787,0.22189
8/10/2011,10:53,936.22,22.57,47.39,817.97,0.78761,0.22131
8/10/2011,10:54,944.38,22.52,47.53,817.97,0.78929,0.21927
8/10/2011,10:55,951.57,22.45,47.41,817.97,0.79254,0.22110
8/10/2011,10:56,963.15,22.42,47.42,817.97,0.79229,0.22123
8/10/2011,10:57,958.31,22.33,47.75,817.97,0.77186,0.25662
8/10/2011,10:58,232.81,22.27,47.85,817.93,1.99691,2.49270
8/10/2011,10:59,245.38,22.15,47.54,817.87,2.15985,2.53885
8/10/2011,11:00,366.06,21.91,48.56,817.85,1.12596,1.71089
8/10/2011,11:01,726.75,21.8,49.02,817.84,-6999,0.61174
8/10/2011,11:02,971.67,21.72,49.06,817.82,0.79918,0.22787
8/10/2011,11:03,961.24,21.66,49.07,817.77,0.80238,0.22115
8/10/2011,11:04,955.29,21.7,49.42,817.74,0.78240,0.21691
8/10/2011,11:05,947.23,21.7,48.97,817.73,0.79608,0.21963
8/10/2011,11:06,947.16,21.69,48.82,817.73,0.80452,0.21572
8/10/2011,11:07,943.49,21.8,48.95,817.72,0.79795,0.21693
8/10/2011,11:08,942.5,22.07,47.78,817.7,0.79401,0.21647
8/10/2011,11:09,940.62,22.34,46.59,817.72,0.78710,0.21777
8/10/2011,11:10,940.92,22.6,46.32,817.71,0.78145,0.21683
8/10/2011,11:11,941.93,22.84,44.67,817.72,0.78281,0.21594
8/10/2011,11:12,944.03,22.87,44.32,817.65,0.79453,0.21487
8/10/2011,11:13,944.94,22.85,44.58,817.61,0.75520,0.21492
8/10/2011,11:14,942.97,22.65,45.1,817.61,0.79060,0.21796
8/10/2011,11:15,943.6,22.53,45.93,817.59,0.79315,0.21783
